"Person_ID","Dist_since_last_Home","Time_of_Arrival_Home","Time_of_Departure_Home"
"45110211581",30,"17.10.2016 17:20","18.10.2016 06:45"
"45110211581",30,"18.10.2016 17:10","19.10.2016 07:20"
"45110211581",14.6,"19.10.2016 08:47","19.10.2016 09:27"
"45110211581",30,"19.10.2016 17:32","20.10.2016 06:46"
"45110211581",30,"20.10.2016 17:04","21.10.2016 06:43"
"45110211581",30,"21.10.2016 12:55","21.10.2016 20:47"
"45110211581",15,"21.10.2016 21:07","22.10.2016 01:20"
"45110211581",15,"22.10.2016 01:42","22.10.2016 10:48"
"45110211581",12,"22.10.2016 11:05","22.10.2016 12:41"
"45110211581",25.4,"22.10.2016 13:02","22.10.2016 13:45"
"45110211581",17.3,"22.10.2016 14:05","22.10.2016 14:13"
"45110211581",45.1,"22.10.2016 14:43","22.10.2016 17:02"
"45110211581",52.7,"22.10.2016 17:48","22.10.2016 23:59"
"45110211582",34,"17.10.2016 15:09","18.10.2016 06:30"
"45110211582",34,"18.10.2016 15:21","19.10.2016 12:00"
"45110211582",14,"19.10.2016 12:54","20.10.2016 06:33"
"45110211582",34,"20.10.2016 17:08","21.10.2016 07:45"
"45110211582",28,"21.10.2016 09:23","21.10.2016 13:51"
"45110211582",18,"21.10.2016 14:10","21.10.2016 16:31"
"45110211582",18,"21.10.2016 16:49","22.10.2016 10:46"
"45110211582",54.5,"22.10.2016 20:10","22.10.2016 23:59"
"45110211583",35.1,"17.10.2016 16:22","17.10.2016 17:10"
"45110211583",17,"17.10.2016 17:25","18.10.2016 06:40"
"45110211583",46,"18.10.2016 17:00","18.10.2016 18:30"
"45110211583",10,"18.10.2016 18:40","18.10.2016 20:30"
"45110211583",10,"18.10.2016 20:40","19.10.2016 06:41"
"45110211583",48,"19.10.2016 16:38","20.10.2016 06:40"
"45110211583",48,"20.10.2016 16:37","20.10.2016 18:31"
"45110211583",10,"20.10.2016 18:42","20.10.2016 20:35"
"45110211583",2,"20.10.2016 20:40","21.10.2016 06:42"
"45110211583",48,"21.10.2016 12:35","21.10.2016 20:10"
"45110211583",7.5,"21.10.2016 20:17","21.10.2016 23:30"
"45110211583",7.5,"21.10.2016 23:37","22.10.2016 11:30"
"45110211583",7.4,"22.10.2016 11:50","22.10.2016 19:45"
"45110211583",10.5,"22.10.2016 19:57","23.10.2016 00:10"
"45110211583",10.5,"23.10.2016 00:25","23.10.2016 23:59"
"45110211584",7,"17.10.2016 16:38","18.10.2016 07:05"
"45110211584",7,"18.10.2016 16:38","19.10.2016 08:17"
"45110211584",19,"19.10.2016 16:23","20.10.2016 07:04"
"45110211584",7,"20.10.2016 16:37","21.10.2016 07:05"
"45110211584",7,"21.10.2016 15:22","21.10.2016 15:47"
"45110211584",7.6,"21.10.2016 18:04","21.10.2016 23:59"
"45110214351",17,"12.11.2016 10:15","12.11.2016 19:00"
"45110214351",35,"12.11.2016 19:35","13.11.2016 01:00"
"45110214351",35,"13.11.2016 01:25","14.11.2016 10:00"
"45110214351",13,"14.11.2016 12:30","16.11.2016 10:30"
"45110214351",17,"16.11.2016 13:15","18.11.2016 16:00"
"45110214351",18,"18.11.2016 17:15","18.11.2016 23:59"
"45110214352",32,"14.11.2016 21:00","15.11.2016 10:00"
"45110214352",32,"16.11.2016 09:30","16.11.2016 15:00"
"45110214352",26,"17.11.2016 16:30","18.11.2016 15:00"
"45110214352",16,"18.11.2016 15:30","18.11.2016 23:59"
"45110215821",72,"09.11.2016 14:55","09.11.2016 17:10"
"45110215821",7,"09.11.2016 17:50","10.11.2016 05:10"
"45110215821",72,"10.11.2016 14:57","11.11.2016 05:12"
"45110215821",72,"11.11.2016 15:15","12.11.2016 05:20"
"45110215821",72,"12.11.2016 14:44","12.11.2016 16:10"
"45110215821",18,"12.11.2016 17:15","13.11.2016 05:18"
"45110215821",72,"13.11.2016 14:47","14.11.2016 11:25"
"45110215821",11,"14.11.2016 12:40","15.11.2016 18:30"
"45110215821",21,"15.11.2016 19:20","15.11.2016 22:25"
"45110215821",22,"15.11.2016 22:53","15.11.2016 23:59"
"45110216281",7.5,"07.11.2016 11:20","07.11.2016 14:50"
"45110216281",3.9,"07.11.2016 15:20","08.11.2016 15:10"
"45110216281",17,"08.11.2016 15:50","09.11.2016 16:50"
"45110216281",3.6,"09.11.2016 17:15","11.11.2016 15:15"
"45110216281",7,"11.11.2016 15:30","11.11.2016 16:00"
"45110216281",11,"11.11.2016 17:10","11.11.2016 23:59"
"45110216981",4.7,"22.10.2016 08:07","22.10.2016 10:21"
"45110216981",6.4,"22.10.2016 10:58","22.10.2016 13:35"
"45110216981",13.2,"22.10.2016 19:11","23.10.2016 08:27"
"45110216981",2.6,"23.10.2016 08:38","23.10.2016 11:33"
"45110216981",2.6,"23.10.2016 11:42","24.10.2016 04:17"
"45110216981",82,"24.10.2016 15:05","24.10.2016 20:39"
"45110216981",13.2,"24.10.2016 21:26","25.10.2016 03:45"
"45110216981",82,"25.10.2016 14:33","25.10.2016 14:50"
"45110216981",34.9,"25.10.2016 16:50","26.10.2016 04:15"
"45110216981",82,"26.10.2016 15:10","26.10.2016 17:20"
"45110216981",6.6,"26.10.2016 17:32","26.10.2016 18:05"
"45110216981",6.6,"26.10.2016 18:20","27.10.2016 04:20"
"45110216981",82,"27.10.2016 14:45","27.10.2016 15:51"
"45110216981",6.6,"27.10.2016 16:05","27.10.2016 18:36"
"45110216981",6.6,"27.10.2016 18:44","27.10.2016 18:58"
"45110216981",5,"27.10.2016 19:25","28.10.2016 04:23"
"45110216981",82,"28.10.2016 14:56","28.10.2016 15:45"
"45110216981",8.6,"28.10.2016 18:07","28.10.2016 23:59"
"45110216982",9.4,"22.10.2016 12:09","22.10.2016 18:31"
"45110216982",6.6,"22.10.2016 21:18","24.10.2016 07:40"
"45110216982",26.7,"24.10.2016 11:42","24.10.2016 15:45"
"45110216982",3.6,"24.10.2016 16:07","24.10.2016 16:40"
"45110216982",3.6,"24.10.2016 16:57","25.10.2016 07:50"
"45110216982",43.5,"25.10.2016 14:30","25.10.2016 17:15"
"45110216982",4,"25.10.2016 17:39","26.10.2016 09:35"
"45110216982",28.6,"26.10.2016 20:16","26.10.2016 11:48"
"45110216982",11.9,"26.10.2016 12:28","26.10.2016 14:40"
"45110216982",36,"26.10.2016 16:11","26.10.2016 17:15"
"45110216982",14.1,"27.10.2016 12:20","27.10.2016 15:45"
"45110216982",8.1,"27.10.2016 18:05","27.10.2016 23:59"
"45110217061",2.2,"17.10.2016 14:27","17.10.2016 19:45"
"45110217061",50,"17.10.2016 20:45","17.10.2016 23:00"
"45110217061",50,"17.10.2016 23:45","18.10.2016 05:47"
"45110217061",2.2,"18.10.2016 14:41","18.10.2016 21:00"
"45110217061",82.2,"19.10.2016 14:26","19.10.2016 19:30"
"45110217061",45,"19.10.2016 21:30","20.10.2016 11:55"
"45110217061",3,"20.10.2016 12:00","20.10.2016 13:30"
"45110217061",3,"20.10.2016 13:35","21.10.2016 12:47"
"45110217061",66,"21.10.2016 16:35","22.10.2016 12:30"
"45110217061",201,"23.10.2016 15:14","23.10.2016 23:59"
"45110218201",92,"19.10.2016 15:40","19.10.2016 16:00"
"45110218201",20,"19.10.2016 16:20","19.10.2016 18:00"
"45110218201",20,"19.10.2016 18:20","20.10.2016 06:30"
"45110218201",68,"20.10.2016 18:55","20.10.2016 20:00"
"45110218201",10,"20.10.2016 20:15","20.10.2016 21:45"
"45110218201",10,"20.10.2016 22:00","21.10.2016 06:30"
"45110218201",68,"21.10.2016 13:00","22.10.2016 17:00"
"45110218201",210,"23.10.2016 12:30","25.10.2016 07:45"
"45110218201",15,"25.10.2016 08:45","25.10.2016 09:30"
"45110218201",50,"25.10.2016 19:05","25.10.2016 23:59"
"45110218202",2,"19.10.2016 19:05","19.10.2016 21:15"
"45110218202",2,"19.10.2016 21:20","21.10.2016 19:00"
"45110218202",2,"21.10.2016 19:05","21.10.2016 21:00"
"45110218202",2,"21.10.2016 21:05","22.10.2016 23:45"
"45110218202",70,"24.10.2016 16:00","25.10.2016 07:45"
"45110218202",69,"25.10.2016 16:00","25.10.2016 23:59"
"45110218451",6,"19.12.2016 16:45","20.12.2016 07:00"
"45110218451",16,"20.12.2016 18:30","21.12.2016 07:00"
"45110218451",6,"21.12.2016 16:15","22.12.2016 07:00"
"45110218451",33,"22.12.2016 19:30","23.12.2016 07:00"
"45110218451",6,"23.12.2016 16:45","23.12.2016 17:30"
"45110218451",36,"23.12.2016 23:30","24.12.2016 12:00"
"45110218451",5,"24.12.2016 12:20","24.12.2016 17:00"
"45110218451",5,"24.12.2016 17:20","24.12.2016 23:59"
"45110218501",22,"07.11.2016 18:35","07.11.2016 19:40"
"45110218501",3.9,"07.11.2016 19:46","07.11.2016 22:35"
"45110218501",3.9,"07.11.2016 22:41","08.11.2016 16:17"
"45110218501",19.2,"08.11.2016 16:50","08.11.2016 19:28"
"45110218501",19.2,"08.11.2016 20:03","11.11.2016 14:52"
"45110218501",24.7,"11.11.2016 18:27","11.11.2016 23:59"
"45110218502",21.8,"07.11.2016 14:40","07.11.2016 16:00"
"45110218502",22.2,"07.11.2016 17:00","08.11.2016 07:15"
"45110218502",21.8,"08.11.2016 14:45","08.11.2016 16:53"
"45110218502",0.8,"08.11.2016 17:05","09.11.2016 07:15"
"45110218502",21.8,"09.11.2016 14:45","10.11.2016 07:15"
"45110218502",21.8,"10.11.2016 12:30","10.11.2016 14:55"
"45110218502",22,"10.11.2016 15:30","10.11.2016 15:40"
"45110218502",4,"10.11.2016 16:25","11.11.2016 09:15"
"45110218502",28,"11.11.2016 12:20","12.11.2016 22:26"
"45110218502",3.9,"12.11.2016 22:35","12.11.2016 15:15"
"45110218502",9.8,"12.11.2016 15:37","12.11.2016 17:15"
"45110218502",23.6,"12.11.2016 19:40","12.11.2016 22:15"
"45110218502",5.9,"13.11.2016 11:13","13.11.2016 16:30"
"45110218502",19.9,"13.11.2016 17:20","13.11.2016 19:45"
"45110218502",21,"13.11.2016 20:10","13.11.2016 23:59"
"45110218781",118.6,"27.10.2016 17:10","27.10.2016 18:00"
"45110218781",13,"27.10.2016 20:05","28.10.2016 06:00"
"45110218781",96.6,"28.10.2016 16:59","29.10.2016 05:50"
"45110218781",116.6,"29.10.2016 16:44","29.10.2016 18:00"
"45110218781",4.2,"29.10.2016 19:13","30.10.2016 16:10"
"45110218781",35,"30.10.2016 16:40","30.10.2016 21:00"
"45110218781",35,"30.10.2016 21:30","30.10.2016 21:35"
"45110218781",6,"30.10.2016 22:12","31.10.2016 06:12"
"45110218781",112.6,"31.10.2016 13:42","31.10.2016 13:50"
"45110218781",5,"31.10.2016 14:18","01.11.2016 17:30"
"45110218781",6,"01.11.2016 19:38","02.11.2016 06:00"
"45110218781",98.6,"02.11.2016 17:12","02.11.2016 23:59"
"45110220601",4,"09.11.2016 10:45","10.11.2016 17:45"
"45110220601",4,"10.11.2016 21:35","11.11.2016 14:50"
"45110220601",12,"11.11.2016 16:15","12.11.2016 08:10"
"45110220601",8,"12.11.2016 08:35","12.11.2016 23:59"
"45110220602",122,"09.11.2016 19:30","10.11.2016 07:05"
"45110220602",122,"10.11.2016 19:25","11.11.2016 10:30"
"45110220602",21,"11.11.2016 12:05","14.11.2016 07:00"
"45110220602",122,"14.11.2016 19:15","15.11.2016 07:00"
"45110220602",122,"15.11.2016 19:30","15.11.2016 23:59"
"45110220691",52,"07.11.2016 16:30","08.11.2016 06:00"
"45110220691",52,"08.11.2016 16:30","09.11.2016 06:00"
"45110220691",52,"09.11.2016 17:00","10.11.2016 06:00"
"45110220691",52,"10.11.2016 17:30","11.11.2016 06:00"
"45110220691",52,"11.11.2016 12:30","12.11.2016 10:00"
"45110220691",18,"12.11.2016 11:15","12.11.2016 23:59"
"81010024251",195,"10.10.2016 17:13","10.10.2016 13:17"
"81010024251",4,"10.10.2016 16:12","11.10.2016 08:11"
"81010024251",10,"11.10.2016 09:12","11.10.2016 09:29"
"81010024251",3,"11.10.2016 11:55","13.10.2016 17:05"
"81010024251",4,"13.10.2016 18:15","13.10.2016 23:59"
"81010024252",190,"09.10.2016 17:22","12.10.2016 07:34"
"81010024552",28,"16.09.2016 13:50","17.09.2016 13:30"
"81010024552",1,"17.09.2016 13:40","17.09.2016 17:10"
"81010024552",1,"17.09.2016 17:20","19.09.2016 08:00"
"81010024552",34,"19.09.2016 12:30","20.09.2016 15:00"
"81010024552",1,"20.09.2016 15:15","20.09.2016 20:30"
"81010024552",1,"20.09.2016 20:40","20.09.2016 23:59"
"81010025031",13,"20.09.2016 11:30","21.09.2016 10:00"
"81010025031",12,"21.09.2016 12:30","22.09.2016 10:00"
"81010025031",70,"22.09.2016 14:30","23.09.2016 11:00"
"81010025031",32,"23.09.2016 13:45","24.09.2016 14:00"
"81010025031",124,"24.09.2016 22:30","24.09.2016 23:59"
"81010025111",46,"14.11.2016 18:25","15.11.2016 07:25"
"81010025111",46,"15.11.2016 18:20","17.11.2016 07:25"
"81010025111",46,"17.11.2016 17:35","17.11.2016 18:50"
"81010025111",5,"17.11.2016 19:00","17.11.2016 20:30"
"81010025111",5,"17.11.2016 20:35","18.11.2016 07:20"
"81010025111",46,"18.11.2016 16:40","18.11.2016 17:00"
"81010025111",8,"18.11.2016 18:00","19.11.2016 14:30"
"81010025111",49,"19.11.2016 16:00","19.11.2016 18:45"
"81010025111",45,"19.11.2016 19:30","19.11.2016 23:59"
"81010025191",120,"19.09.2016 18:40","20.09.2016 07:00"
"81010025191",120,"20.09.2016 17:30","21.09.2016 07:00"
"81010025191",120,"21.09.2016 19:00","22.09.2016 07:15"
"81010025191",120,"22.09.2016 19:01","23.09.2016 07:05"
"81010025191",120,"23.09.2016 16:25","23.09.2016 23:59"
"81010025192",30,"19.09.2016 06:35","19.09.2016 21:25"
"81010025192",30,"20.09.2016 06:33","20.09.2016 14:52"
"81010025192",7,"20.09.2016 16:30","20.09.2016 21:25"
"81010025192",30,"21.09.2016 06:35","21.09.2016 19:05"
"81010025192",3,"21.09.2016 19:40","21.09.2016 21:25"
"81010025192",30,"22.09.2016 06:35","22.09.2016 19:20"
"81010025192",2,"22.09.2016 19:30","22.09.2016 21:00"
"81010025192",2,"22.09.2016 21:10","22.09.2016 21:27"
"81010025192",30,"23.09.2016 06:30","23.09.2016 23:59"
"81010025193",7,"20.09.2016 14:10","20.09.2016 23:59"
"81010025601",16,"19.09.2016 12:40","20.09.2016 12:00"
"81010025601",5,"20.09.2016 12:10","20.09.2016 15:40"
"81010025601",5,"20.09.2016 15:50","21.09.2016 12:15"
"81010025601",64,"21.09.2016 17:40","22.09.2016 09:20"
"81010025601",60,"22.09.2016 11:25","22.09.2016 11:55"
"81010025601",26,"22.09.2016 14:00","22.09.2016 15:30"
"81010025601",60,"22.09.2016 17:00","23.09.2016 09:20"
"81010025601",22,"23.09.2016 10:50","23.09.2016 11:35"
"81010025601",20,"23.09.2016 13:30","24.09.2016 13:40"
"81010025601",2,"24.09.2016 13:50","24.09.2016 16:50"
"81010025601",2,"24.09.2016 17:00","24.09.2016 23:59"
"81010026071",40,"18.09.2016 09:00","18.09.2016 22:00"
"81010026071",40,"18.09.2016 22:50","19.09.2016 07:30"
"81010026071",22,"19.09.2016 09:23","19.09.2016 13:15"
"81010026071",28,"19.09.2016 15:40","20.09.2016 14:00"
"81010026071",32,"20.09.2016 15:50","20.09.2016 22:40"
"81010026071",32,"20.09.2016 23:38","21.09.2016 08:08"
"81010026071",0.1,"21.09.2016 08:10","21.09.2016 11:45"
"81010026071",0.1,"21.09.2016 11:47","23.09.2016 08:12"
"81010026071",53,"23.09.2016 12:05","24.09.2016 06:00"
"81010026071",9,"24.09.2016 06:15","24.09.2016 11:45"
"81010026071",9,"24.09.2016 12:05","24.09.2016 23:59"
"81010026331",6,"12.09.2016 12:35","13.09.2016 14:00"
"81010026331",24,"13.09.2016 15:40","15.09.2016 09:40"
"81010026331",24,"15.09.2016 12:30","16.09.2016 12:45"
"81010026331",7,"16.09.2016 14:25","16.09.2016 15:45"
"81010026331",15,"16.09.2016 16:10","16.09.2016 17:20"
"81010026331",2,"16.09.2016 17:30","16.09.2016 20:30"
"81010026331",18,"16.09.2016 21:20","17.09.2016 09:30"
"81010026331",2.5,"17.09.2016 09:58","17.09.2016 23:59"
"81010026571",5.7,"19.09.2016 10:34","19.09.2016 14:35"
"81010026571",5.1,"19.09.2016 15:31","19.09.2016 16:52"
"81010026571",3.7,"19.09.2016 17:02","20.09.2016 09:52"
"81010026571",4.4,"20.09.2016 11:29","21.09.2016 09:55"
"81010026571",3.1,"21.09.2016 10:51","21.09.2016 16:43"
"81010026571",2,"21.09.2016 17:19","22.09.2016 10:31"
"81010026571",7.8,"22.09.2016 11:40","22.09.2016 13:22"
"81010026571",1.7,"22.09.2016 13:54","22.09.2016 14:45"
"81010026571",5.7,"22.09.2016 15:01","22.09.2016 19:22"
"81010026571",5.6,"22.09.2016 19:38","23.09.2016 07:56"
"81010026571",1.6,"23.09.2016 08:19","23.09.2016 09:26"
"81010026571",4.3,"23.09.2016 10:02","23.09.2016 10:12"
"81010026571",16,"23.09.2016 11:39","23.09.2016 14:32"
"81010026571",23,"23.09.2016 14:59","23.09.2016 17:30"
"81010026571",23,"23.09.2016 18:06","23.09.2016 23:59"
"81010026792",6,"16.09.2016 11:45","16.09.2016 15:30"
"81010026792",3,"16.09.2016 17:30","16.09.2016 18:45"
"81010026792",3,"16.09.2016 19:00","16.09.2016 21:45"
"81010026792",3,"16.09.2016 22:00","17.09.2016 15:30"
"81010026792",2.5,"17.09.2016 15:45","17.09.2016 17:30"
"81010026792",2.5,"17.09.2016 17:45","20.09.2016 09:00"
"81010026792",8.5,"20.09.2016 11:30","20.09.2016 14:30"
"81010026792",2,"20.09.2016 14:40","20.09.2016 15:30"
"81010026792",1,"20.09.2016 15:40","20.09.2016 18:00"
"81010026792",1.5,"20.09.2016 18:10","21.09.2016 15:00"
"81010026792",8.5,"22.09.2016 12:10","22.09.2016 18:45"
"81010026792",2,"22.09.2016 18:55","22.09.2016 21:30"
"81010026792",2,"22.09.2016 21:45","22.09.2016 23:59"
"81010026831",1.1,"16.09.2016 09:16","16.09.2016 10:35"
"81010026831",1.1,"16.09.2016 10:42","16.09.2016 23:59"
"81010026841",38,"15.09.2016 16:50","15.09.2016 17:15"
"81010026841",8,"15.09.2016 17:35","15.09.2016 20:15"
"81010026841",8,"15.09.2016 20:40","16.09.2016 06:15"
"81010026841",32,"16.09.2016 15:20","18.09.2016 08:00"
"81010026841",4.5,"18.09.2016 08:05","18.09.2016 09:30"
"81010026841",4.5,"18.09.2016 09:35","18.09.2016 10:15"
"81010026841",8,"18.09.2016 10:30","18.09.2016 12:10"
"81010026841",8,"18.09.2016 12:20","19.09.2016 06:15"
"81010026841",37,"19.09.2016 16:25","20.09.2016 06:10"
"81010026841",37,"20.09.2016 16:20","21.09.2016 06:10"
"81010026841",32,"21.09.2016 16:20","21.09.2016 17:30"
"81010026841",6,"21.09.2016 17:40","21.09.2016 19:30"
"81010026841",6,"21.09.2016 19:40","21.09.2016 23:59"
"81010030791",80,"15.09.2016 17:03","16.09.2016 08:00"
"81010030791",40,"16.09.2016 15:50","16.09.2016 19:30"
"81010030791",50,"16.09.2016 20:30","17.09.2016 08:30"
"81010030791",449,"18.09.2016 18:05","19.09.2016 08:15"
"81010030791",42,"19.09.2016 17:15","20.09.2016 07:50"
"81010030791",181,"20.09.2016 17:05","21.09.2016 09:30"
"81010030791",27,"21.09.2016 12:16","21.09.2016 13:13"
"81010030791",21,"21.09.2016 16:11","21.09.2016 23:59"
"81010030792",2,"15.09.2016 09:35","16.09.2016 08:09"
"81010030792",12,"16.09.2016 09:15","16.09.2016 09:50"
"81010030792",2,"16.09.2016 10:20","17.09.2016 15:15"
"81010030792",4,"17.09.2016 16:05","20.09.2016 11:00"
"81010030792",2,"20.09.2016 11:45","20.09.2016 23:59"
"81010030891",12,"12.09.2016 17:30","13.09.2016 06:30"
"81010030891",12,"13.09.2016 16:19","14.09.2016 17:58"
"81010030891",6,"14.09.2016 18:10","15.09.2016 06:30"
"81010030891",81,"15.09.2016 19:20","16.09.2016 06:32"
"81010030891",18,"16.09.2016 17:20","17.09.2016 15:00"
"81010030891",11,"17.09.2016 15:18","17.09.2016 17:10"
"81010030891",11,"17.09.2016 17:31","18.09.2016 17:00"
"81010030891",48,"18.09.2016 18:50","18.09.2016 23:59"
"81010030892",72,"14.09.2016 14:42","14.09.2016 23:59"
"81010034341",64.2,"13.09.2016 13:25","14.09.2016 09:55"
"81010034341",60.2,"14.09.2016 11:34","15.09.2016 10:03"
"81010034341",133.4,"15.09.2016 12:24","15.09.2016 14:00"
"81010034341",6,"15.09.2016 14:28","16.09.2016 13:15"
"81010034341",50,"16.09.2016 14:55","16.09.2016 15:41"
"81010034341",1.2,"16.09.2016 16:00","19.09.2016 15:02"
"81010034341",46.9,"19.09.2016 16:40","19.09.2016 23:59"
"81010034732",8,"19.09.2016 10:00","21.09.2016 08:30"
"81010034732",10,"21.09.2016 10:00","22.09.2016 09:00"
"81010034732",14,"22.09.2016 11:00","23.09.2016 09:00"
"81010034732",17,"23.09.2016 14:00","23.09.2016 23:59"
"81010039041",65.4,"12.09.2016 15:45","12.09.2016 17:15"
"81010039041",6,"12.09.2016 18:30","13.09.2016 08:10"
"81010039041",6,"13.09.2016 08:55","14.09.2016 14:45"
"81010039041",4.6,"14.09.2016 15:15","14.09.2016 16:00"
"81010039041",4,"14.09.2016 16:15","14.09.2016 18:00"
"81010039041",2,"14.09.2016 19:10","16.09.2016 09:00"
"81010039041",6.5,"16.09.2016 10:50","16.09.2016 23:59"
"81010047521",17,"14.09.2016 11:55","14.09.2016 16:15"
"81010047521",17,"14.09.2016 17:20","15.09.2016 10:45"
"81010047521",70,"15.09.2016 11:53","15.09.2016 14:30"
"81010047521",53,"15.09.2016 15:50","15.09.2016 17:35"
"81010047521",122,"15.09.2016 19:30","16.09.2016 13:45"
"81010047521",10,"16.09.2016 15:13","17.09.2016 16:36"
"81010047521",11,"17.09.2016 16:53","17.09.2016 18:30"
"81010047521",11,"17.09.2016 18:46","17.09.2016 23:59"
"81110001251",24,"15.09.2016 15:45","16.09.2016 15:30"
"81110001251",20,"16.09.2016 17:30","17.09.2016 14:00"
"81110001251",30,"17.09.2016 17:00","18.09.2016 19:20"
"81110001251",10,"18.09.2016 21:10","20.09.2016 10:15"
"81110001251",6,"20.09.2016 11:45","21.09.2016 07:00"
"81110001251",16,"21.09.2016 15:50","21.09.2016 23:59"
"81110002242",23.5,"14.10.2016 17:15","14.10.2016 18:30"
"81110002242",8,"14.10.2016 18:50","14.10.2016 19:00"
"81110002242",5,"14.10.2016 20:00","15.10.2016 08:30"
"81110002242",5,"15.10.2016 09:10","15.10.2016 10:20"
"81110002242",14,"15.10.2016 11:45","15.10.2016 13:00"
"81110002242",8,"15.10.2016 13:25","15.10.2016 16:30"
"81110002242",8,"15.10.2016 16:50","16.10.2016 10:00"
"81110002242",8,"16.10.2016 10:25","16.10.2016 13:00"
"81110002242",8,"16.10.2016 13:25","16.10.2016 15:30"
"81110002242",8,"16.10.2016 16:00","16.10.2016 17:00"
"81110002242",8,"16.10.2016 17:30","17.10.2016 09:00"
"81110002242",9,"17.10.2016 20:40","17.10.2016 11:00"
"81110002242",35,"17.10.2016 17:30","17.10.2016 19:00"
"81110002242",2,"17.10.2016 19:20","17.10.2016 19:30"
"81110002242",2,"17.10.2016 19:40","18.10.2016 09:00"
"81110002242",16,"18.10.2016 12:10","19.10.2016 14:00"
"81110002242",9,"19.10.2016 17:30","19.10.2016 18:30"
"81110002242",8,"19.10.2016 18:55","20.10.2016 09:00"
"81110002242",9,"20.10.2016 13:10","20.10.2016 15:00"
"81110002242",9,"20.10.2016 17:30","20.10.2016 18:00"
"81110002242",3,"20.10.2016 19:10","20.10.2016 23:59"
"81110002882",20.8,"15.09.2016 19:58","16.09.2016 08:02"
"81110002882",20.8,"16.09.2016 18:12","16.09.2016 18:37"
"81110002882",142,"18.09.2016 18:23","19.09.2016 07:43"
"81110002882",22.2,"19.09.2016 18:35","20.09.2016 08:01"
"81110002882",23.8,"20.09.2016 18:07","21.09.2016 07:40"
"81110002882",22.2,"21.09.2016 20:01","21.09.2016 23:59"
"81110002971",23,"21.11.2016 09:25","21.11.2016 12:30"
"81110002971",4,"21.11.2016 13:15","22.11.2016 08:50"
"81110002971",53,"22.11.2016 12:00","25.11.2016 08:50"
"81110002971",1.4,"25.11.2016 09:06","25.11.2016 10:20"
"81110002971",47.5,"25.11.2016 13:25","25.11.2016 16:45"
"81110002971",160,"26.11.2016 13:15","26.11.2016 13:25"
"81110002971",40,"26.11.2016 14:40","26.11.2016 23:59"
"81110003061",2.6,"13.10.2016 14:35","13.10.2016 17:45"
"81110003061",16,"13.10.2016 22:10","16.10.2016 09:40"
"81110003061",14,"16.10.2016 11:15","17.10.2016 13:00"
"81110003061",71,"17.10.2016 14:15","17.10.2016 20:00"
"81110003061",71,"17.10.2016 21:10","19.10.2016 11:00"
"81110003061",50,"19.10.2016 12:30","19.10.2016 17:00"
"81110003061",50,"19.10.2016 18:25","19.10.2016 23:59"
"81110003062",30,"14.10.2016 18:15","18.10.2016 12:00"
"81110003062",30,"18.10.2016 17:00","18.10.2016 23:59"
"81110005431",5,"19.09.2016 12:10","19.09.2016 16:10"
"81110005431",2.5,"19.09.2016 16:25","19.09.2016 16:45"
"81110005431",2.5,"19.09.2016 16:50","20.09.2016 11:20"
"81110005431",5,"20.09.2016 12:10","20.09.2016 15:45"
"81110005431",2.5,"20.09.2016 15:50","20.09.2016 16:25"
"81110005431",2.5,"20.09.2016 16:30","21.09.2016 11:30"
"81110005431",5,"21.09.2016 12:10","21.09.2016 16:10"
"81110005431",5,"21.09.2016 16:50","22.09.2016 11:00"
"81110005431",10,"22.09.2016 15:30","23.09.2016 10:00"
"81110005431",4.5,"23.09.2016 10:15","23.09.2016 12:15"
"81110005431",4.5,"23.09.2016 12:30","23.09.2016 16:05"
"81110005431",1.5,"23.09.2016 16:08","23.09.2016 16:27"
"81110005431",1.5,"23.09.2016 16:30","24.09.2016 11:30"
"81110005431",2.5,"24.09.2016 11:35","24.09.2016 12:25"
"81110005431",2.5,"24.09.2016 12:30","24.09.2016 16:00"
"81110005431",1,"24.09.2016 16:04","24.09.2016 16:29"
"81110005431",1,"24.09.2016 16:32","25.09.2016 12:00"
"81110005431",5,"25.09.2016 12:10","25.09.2016 16:25"
"81110005431",5,"25.09.2016 16:47","25.09.2016 23:59"
"81180002821",23,"17.10.2016 11:15","18.10.2016 04:30"
"81180002821",20,"18.10.2016 10:45","19.10.2016 04:30"
"81180002821",20.1,"19.10.2016 11:45","20.10.2016 04:30"
"81180002821",22,"20.10.2016 12:15","21.10.2016 04:30"
"81180002821",21,"21.10.2016 11:45","21.10.2016 23:59"
"81180003452",6,"18.09.2016 14:15","18.09.2016 17:10"
"81180003911",60,"21.09.2016 08:35","21.09.2016 17:15"
"81180003911",60,"21.09.2016 18:45","22.09.2016 15:00"
"81180003911",12,"22.09.2016 18:30","23.09.2016 15:50"
"81180003911",8,"23.09.2016 17:40","23.09.2016 23:59"
"81180005681",100,"17.11.2016 00:15","18.11.2016 13:20"
"81180005681",100,"18.11.2016 00:15","19.11.2016 13:20"
"81180005681",100,"19.11.2016 00:20","20.11.2016 10:00"
"81180005681",40,"20.11.2016 11:00","20.11.2016 16:00"
"81180005681",40,"20.11.2016 16:45","21.11.2016 13:20"
"81180005681",100,"21.11.2016 00:15","22.11.2016 13:15"
"81180005681",100,"22.11.2016 00:15","23.11.2016 13:20"
"81180005681",100,"23.11.2016 23:59","23.11.2016 23:59"
"81180006781",12,"13.09.2016 20:14","14.09.2016 15:35"
